AGEP,COW,SCHL,MAR,OCCP,RELP,WKHP,SEX,RAC1P,PINCP
64.0,1.0,19.0,3.0,8990.0,0.0,10.0,2.0,1.0,0
30.0,1.0,22.0,4.0,3255.0,0.0,45.0,2.0,1.0,1
51.0,1.0,22.0,1.0,52.0,0.0,50.0,1.0,1.0,1
56.0,1.0,21.0,5.0,5140.0,2.0,20.0,2.0,1.0,0
32.0,2.0,23.0,1.0,2100.0,1.0,38.0,2.0,1.0,0
29.0,1.0,16.0,5.0,4251.0,17.0,40.0,1.0,1.0,0
58.0,2.0,20.0,1.0,3255.0,1.0,5.0,2.0,1.0,0
64.0,1.0,1.0,5.0,9142.0,0.0,40.0,1.0,2.0,0
27.0,1.0,19.0,5.0,440.0,2.0,40.0,1.0,2.0,0
32.0,6.0,21.0,1.0,4920.0,1.0,4.0,2.0,1.0,0
19.0,1.0,18.0,5.0,4030.0,17.0,8.0,1.0,2.0,0
25.0,1.0,20.0,5.0,3601.0,2.0,40.0,2.0,1.0,0
22.0,1.0,19.0,5.0,4840.0,12.0,40.0,2.0,9.0,0
55.0,1.0,16.0,1.0,4700.0,1.0,55.0,2.0,2.0,0
32.0,1.0,21.0,5.0,20.0,0.0,60.0,2.0,6.0,1
23.0,1.0,20.0,1.0,4700.0,0.0,40.0,2.0,1.0,0
18.0,3.0,16.0,5.0,2016.0,17.0,3.0,1.0,1.0,0
54.0,3.0,22.0,1.0,10.0,0.0,35.0,1.0,2.0,1
48.0,1.0,19.0,1.0,7750.0,0.0,45.0,1.0,2.0,0
30.0,1.0,21.0,5.0,110.0,0.0,40.0,2.0,1.0,1
32.0,3.0,21.0,5.0,2014.0,2.0,40.0,2.0,1.0,1
33.0,1.0,21.0,4.0,300.0,0.0,40.0,2.0,1.0,1
51.0,1.0,16.0,5.0,3421.0,0.0,40.0,2.0,1.0,0
62.0,1.0,21.0,1.0,3255.0,0.0,40.0,2.0,1.0,0
60.0,1.0,16.0,1.0,4760.0,1.0,50.0,2.0,1.0,1
54.0,1.0,16.0,1.0,5740.0,0.0,37.0,2.0,1.0,1
22.0,1.0,18.0,1.0,4760.0,1.0,40.0,2.0,1.0,0
37.0,1.0,21.0,5.0,6355.0,13.0,40.0,1.0,1.0,1
37.0,1.0,20.0,1.0,9130.0,2.0,40.0,1.0,9.0,0
33.0,1.0,21.0,1.0,4760.0,1.0,40.0,1.0,1.0,1
28.0,1.0,21.0,5.0,2205.0,0.0,40.0,2.0,1.0,0
29.0,1.0,18.0,1.0,120.0,0.0,40.0,2.0,1.0,0
22.0,1.0,21.0,5.0,4055.0,2.0,20.0,2.0,1.0,0
27.0,4.0,16.0,1.0,8950.0,1.0,50.0,1.0,8.0,1
31.0,1.0,21.0,1.0,710.0,0.0,40.0,2.0,6.0,1
33.0,1.0,21.0,1.0,700.0,0.0,40.0,1.0,1.0,1
34.0,1.0,18.0,3.0,9142.0,0.0,40.0,1.0,1.0,0
29.0,3.0,20.0,1.0,3870.0,0.0,46.0,1.0,9.0,0
55.0,1.0,15.0,1.0,5240.0,1.0,39.0,1.0,1.0,0
57.0,1.0,13.0,1.0,6305.0,1.0,60.0,1.0,1.0,1
30.0,2.0,19.0,5.0,3300.0,2.0,40.0,1.0,1.0,0
37.0,6.0,21.0,5.0,2752.0,13.0,40.0,2.0,2.0,0
61.0,1.0,16.0,2.0,5240.0,0.0,25.0,2.0,1.0,0
54.0,1.0,19.0,1.0,9130.0,0.0,35.0,1.0,1.0,0
33.0,1.0,16.0,5.0,9142.0,12.0,20.0,1.0,1.0,0
69.0,1.0,19.0,1.0,9640.0,0.0,30.0,1.0,1.0,0
40.0,3.0,24.0,1.0,2310.0,1.0,40.0,1.0,2.0,0
26.0,1.0,20.0,1.0,4840.0,1.0,40.0,1.0,1.0,0
25.0,1.0,22.0,1.0,3150.0,0.0,40.0,2.0,1.0,1
42.0,1.0,19.0,1.0,9620.0,0.0,29.0,1.0,2.0,0
74.0,6.0,18.0,1.0,800.0,1.0,3.0,2.0,1.0,0
41.0,1.0,17.0,4.0,4800.0,0.0,40.0,2.0,7.0,1
59.0,2.0,22.0,1.0,4840.0,0.0,40.0,2.0,1.0,1
51.0,6.0,21.0,3.0,4760.0,0.0,50.0,1.0,1.0,0
26.0,2.0,21.0,5.0,230.0,2.0,50.0,2.0,1.0,1
19.0,1.0,18.0,5.0,9645.0,2.0,32.0,1.0,1.0,0
64.0,1.0,21.0,1.0,440.0,0.0,50.0,1.0,1.0,1
34.0,1.0,21.0,1.0,350.0,0.0,40.0,2.0,1.0,1
33.0,2.0,24.0,1.0,1970.0,1.0,60.0,1.0,1.0,1
26.0,1.0,16.0,5.0,6520.0,12.0,60.0,1.0,9.0,0
24.0,4.0,21.0,5.0,2545.0,2.0,35.0,2.0,1.0,0
39.0,1.0,21.0,5.0,2310.0,11.0,30.0,1.0,6.0,0
26.0,1.0,19.0,5.0,4760.0,0.0,40.0,1.0,8.0,0
49.0,3.0,20.0,1.0,4030.0,1.0,30.0,2.0,1.0,0
64.0,3.0,16.0,1.0,9720.0,0.0,40.0,1.0,1.0,1
44.0,1.0,18.0,1.0,7020.0,15.0,45.0,1.0,2.0,1
18.0,1.0,14.0,5.0,3602.0,0.0,20.0,2.0,2.0,0
23.0,6.0,21.0,5.0,2810.0,12.0,40.0,2.0,1.0,0
45.0,3.0,16.0,1.0,5940.0,1.0,35.0,2.0,1.0,0
50.0,1.0,16.0,1.0,5240.0,0.0,24.0,2.0,1.0,0
38.0,2.0,20.0,3.0,5600.0,2.0,40.0,2.0,1.0,0
69.0,3.0,21.0,2.0,5420.0,0.0,14.0,2.0,1.0,0
23.0,1.0,16.0,5.0,8740.0,2.0,16.0,2.0,8.0,0
30.0,1.0,21.0,1.0,725.0,1.0,45.0,2.0,1.0,1
38.0,3.0,20.0,1.0,3255.0,1.0,40.0,1.0,2.0,0
54.0,1.0,19.0,5.0,4251.0,17.0,40.0,1.0,1.0,0
34.0,1.0,21.0,5.0,8740.0,2.0,40.0,1.0,6.0,0
27.0,1.0,19.0,5.0,4760.0,0.0,35.0,2.0,8.0,0
43.0,4.0,22.0,3.0,2310.0,0.0,50.0,2.0,1.0,1
22.0,1.0,16.0,5.0,6050.0,2.0,30.0,1.0,1.0,0
28.0,1.0,18.0,5.0,4110.0,0.0,15.0,2.0,1.0,0
38.0,1.0,20.0,1.0,7800.0,1.0,10.0,1.0,1.0,0
64.0,3.0,13.0,3.0,2545.0,0.0,40.0,2.0,1.0,0
36.0,1.0,21.0,1.0,705.0,1.0,70.0,2.0,1.0,1
43.0,1.0,18.0,1.0,4255.0,1.0,40.0,1.0,8.0,0
21.0,1.0,19.0,5.0,4760.0,17.0,35.0,2.0,6.0,1
66.0,1.0,21.0,1.0,1545.0,1.0,40.0,1.0,1.0,1
53.0,6.0,16.0,3.0,6260.0,13.0,45.0,1.0,1.0,0
29.0,1.0,19.0,5.0,7315.0,2.0,40.0,1.0,1.0,0
48.0,3.0,22.0,1.0,2014.0,0.0,45.0,2.0,1.0,1
40.0,1.0,19.0,1.0,7220.0,1.0,2.0,1.0,1.0,0
54.0,1.0,19.0,1.0,3402.0,1.0,40.0,1.0,1.0,1
22.0,1.0,16.0,5.0,4435.0,12.0,40.0,1.0,1.0,0
41.0,1.0,16.0,3.0,9005.0,0.0,40.0,1.0,3.0,1
25.0,1.0,19.0,5.0,1530.0,0.0,35.0,1.0,1.0,0
26.0,1.0,21.0,1.0,2100.0,0.0,50.0,2.0,1.0,1
42.0,3.0,22.0,5.0,2310.0,0.0,45.0,2.0,1.0,0
19.0,1.0,16.0,2.0,4760.0,12.0,40.0,1.0,8.0,0
63.0,5.0,18.0,1.0,9645.0,1.0,40.0,1.0,1.0,1
57.0,2.0,20.0,5.0,5810.0,0.0,30.0,2.0,1.0,0
47.0,1.0,21.0,1.0,9030.0,1.0,35.0,1.0,1.0,1
35.0,1.0,19.0,3.0,3500.0,12.0,32.0,2.0,8.0,1
51.0,2.0,16.0,5.0,3602.0,15.0,40.0,1.0,1.0,0
34.0,1.0,21.0,1.0,565.0,1.0,40.0,1.0,6.0,1
32.0,6.0,18.0,5.0,6330.0,13.0,32.0,1.0,1.0,0
55.0,4.0,21.0,1.0,2310.0,1.0,40.0,2.0,1.0,1
37.0,6.0,24.0,1.0,2205.0,0.0,45.0,1.0,1.0,1
19.0,1.0,19.0,5.0,4720.0,17.0,15.0,2.0,1.0,0
32.0,1.0,21.0,5.0,110.0,0.0,40.0,1.0,9.0,1
24.0,1.0,18.0,5.0,4965.0,0.0,30.0,1.0,1.0,0
23.0,1.0,19.0,5.0,9142.0,15.0,20.0,1.0,1.0,0
57.0,5.0,19.0,3.0,136.0,0.0,50.0,2.0,2.0,1
70.0,1.0,21.0,1.0,160.0,0.0,49.0,1.0,1.0,0
42.0,1.0,19.0,1.0,440.0,0.0,40.0,1.0,1.0,1
70.0,6.0,23.0,3.0,8920.0,0.0,25.0,2.0,1.0,0
33.0,1.0,16.0,1.0,5860.0,0.0,40.0,2.0,1.0,0
56.0,3.0,16.0,1.0,2011.0,1.0,38.0,2.0,1.0,0
22.0,1.0,16.0,5.0,9600.0,3.0,40.0,1.0,1.0,0
53.0,6.0,16.0,1.0,6260.0,0.0,40.0,1.0,1.0,0
37.0,1.0,21.0,1.0,4810.0,0.0,40.0,2.0,1.0,1
67.0,1.0,19.0,3.0,5120.0,0.0,16.0,2.0,1.0,0
54.0,3.0,19.0,1.0,4700.0,1.0,32.0,2.0,1.0,0
41.0,7.0,16.0,1.0,4510.0,1.0,25.0,2.0,1.0,0
21.0,1.0,19.0,5.0,4700.0,0.0,40.0,2.0,9.0,0
65.0,1.0,21.0,1.0,3255.0,0.0,38.0,1.0,1.0,1
30.0,4.0,21.0,1.0,710.0,0.0,40.0,2.0,1.0,0
59.0,3.0,16.0,1.0,5000.0,0.0,40.0,1.0,3.0,1
49.0,2.0,21.0,1.0,350.0,1.0,45.0,2.0,1.0,1
44.0,1.0,18.0,5.0,725.0,0.0,40.0,2.0,2.0,0
58.0,1.0,18.0,1.0,5000.0,1.0,40.0,2.0,1.0,0
69.0,2.0,21.0,1.0,6050.0,1.0,40.0,1.0,1.0,0
17.0,1.0,16.0,5.0,4030.0,2.0,15.0,1.0,8.0,0
48.0,6.0,16.0,1.0,9130.0,0.0,60.0,1.0,1.0,1
35.0,4.0,19.0,5.0,5120.0,0.0,40.0,2.0,6.0,0
25.0,3.0,21.0,5.0,2014.0,0.0,50.0,1.0,9.0,0
38.0,1.0,15.0,1.0,5350.0,1.0,30.0,1.0,1.0,0
34.0,6.0,21.0,5.0,4920.0,0.0,20.0,1.0,1.0,0
20.0,1.0,16.0,5.0,4600.0,12.0,5.0,2.0,1.0,0
20.0,1.0,16.0,5.0,6442.0,16.0,40.0,1.0,1.0,0
20.0,2.0,19.0,5.0,2440.0,17.0,3.0,2.0,1.0,0
20.0,1.0,19.0,5.0,4720.0,2.0,20.0,1.0,1.0,0
55.0,6.0,16.0,1.0,4230.0,1.0,26.0,2.0,1.0,0
39.0,1.0,15.0,1.0,4521.0,1.0,40.0,2.0,9.0,0
39.0,1.0,19.0,1.0,440.0,1.0,70.0,1.0,1.0,1
40.0,1.0,16.0,1.0,4760.0,1.0,40.0,1.0,1.0,0
51.0,1.0,16.0,5.0,7720.0,13.0,40.0,2.0,1.0,0
63.0,1.0,16.0,1.0,4760.0,1.0,50.0,1.0,1.0,0
26.0,1.0,17.0,5.0,4700.0,4.0,28.0,1.0,1.0,0
60.0,4.0,21.0,5.0,800.0,0.0,20.0,2.0,1.0,1
18.0,1.0,18.0,5.0,4020.0,3.0,30.0,1.0,1.0,0
34.0,1.0,21.0,5.0,2640.0,2.0,40.0,1.0,1.0,1
30.0,3.0,21.0,5.0,440.0,2.0,32.0,2.0,1.0,0
24.0,1.0,21.0,5.0,5240.0,2.0,40.0,2.0,1.0,0
74.0,1.0,19.0,1.0,8740.0,0.0,38.0,1.0,1.0,1
37.0,1.0,16.0,5.0,4020.0,13.0,40.0,1.0,1.0,0
58.0,1.0,16.0,3.0,4720.0,0.0,40.0,2.0,1.0,0
26.0,1.0,21.0,1.0,2145.0,2.0,20.0,2.0,8.0,0
35.0,1.0,19.0,5.0,5522.0,0.0,40.0,2.0,1.0,0
20.0,1.0,16.0,5.0,9620.0,13.0,40.0,1.0,2.0,0
36.0,3.0,18.0,4.0,5100.0,0.0,40.0,2.0,1.0,0
62.0,1.0,18.0,1.0,4220.0,0.0,30.0,1.0,1.0,0
19.0,1.0,16.0,5.0,4110.0,4.0,40.0,2.0,1.0,0
18.0,1.0,16.0,5.0,4720.0,2.0,14.0,1.0,8.0,0
22.0,1.0,20.0,5.0,5740.0,2.0,20.0,2.0,1.0,0
39.0,1.0,20.0,1.0,6355.0,0.0,55.0,1.0,1.0,0
18.0,1.0,18.0,5.0,4030.0,17.0,20.0,2.0,1.0,0
30.0,1.0,16.0,3.0,160.0,11.0,40.0,1.0,8.0,0
45.0,1.0,21.0,1.0,10.0,0.0,40.0,2.0,1.0,1
63.0,3.0,16.0,2.0,4600.0,0.0,15.0,2.0,1.0,0
24.0,5.0,19.0,1.0,9830.0,1.0,50.0,2.0,9.0,0
51.0,7.0,17.0,1.0,4700.0,1.0,30.0,2.0,1.0,0
62.0,1.0,16.0,1.0,7200.0,1.0,40.0,1.0,1.0,0
59.0,4.0,22.0,1.0,565.0,0.0,50.0,1.0,1.0,1
26.0,1.0,19.0,5.0,4020.0,2.0,25.0,2.0,1.0,0
37.0,1.0,21.0,1.0,2360.0,1.0,40.0,1.0,1.0,0
44.0,3.0,21.0,1.0,230.0,1.0,40.0,1.0,1.0,1
53.0,1.0,19.0,4.0,4700.0,11.0,30.0,1.0,1.0,0
23.0,5.0,21.0,5.0,9030.0,17.0,40.0,2.0,1.0,0
52.0,7.0,17.0,3.0,2640.0,2.0,20.0,2.0,1.0,0
45.0,1.0,16.0,1.0,7010.0,1.0,40.0,1.0,1.0,1
40.0,4.0,20.0,5.0,5860.0,16.0,35.0,1.0,1.0,0
42.0,1.0,17.0,1.0,5710.0,0.0,40.0,2.0,9.0,0
32.0,2.0,22.0,1.0,2310.0,0.0,45.0,2.0,1.0,0
28.0,6.0,21.0,5.0,4920.0,2.0,40.0,1.0,1.0,0
27.0,1.0,21.0,5.0,310.0,2.0,40.0,1.0,6.0,1
24.0,1.0,19.0,5.0,1530.0,17.0,40.0,1.0,1.0,0
40.0,1.0,21.0,1.0,3255.0,0.0,40.0,2.0,1.0,1
19.0,1.0,16.0,5.0,4140.0,2.0,35.0,1.0,8.0,0
49.0,1.0,21.0,1.0,2840.0,0.0,40.0,2.0,1.0,1
26.0,1.0,21.0,1.0,4700.0,0.0,50.0,2.0,1.0,1
58.0,4.0,19.0,1.0,9005.0,0.0,40.0,1.0,1.0,1
30.0,1.0,16.0,1.0,150.0,1.0,40.0,1.0,1.0,0
43.0,1.0,18.0,1.0,230.0,9.0,45.0,2.0,1.0,0
38.0,3.0,20.0,1.0,5400.0,0.0,40.0,2.0,1.0,0
31.0,1.0,22.0,5.0,845.0,0.0,45.0,1.0,1.0,1
47.0,1.0,20.0,3.0,9645.0,2.0,40.0,2.0,1.0,0
34.0,1.0,22.0,5.0,1021.0,2.0,40.0,1.0,6.0,1
30.0,1.0,13.0,1.0,7750.0,5.0,50.0,1.0,6.0,0
44.0,1.0,17.0,5.0,3602.0,0.0,28.0,2.0,6.0,0
27.0,1.0,16.0,5.0,7315.0,2.0,40.0,1.0,3.0,0
53.0,1.0,16.0,1.0,9130.0,1.0,60.0,1.0,2.0,1
28.0,1.0,20.0,1.0,3640.0,0.0,30.0,2.0,8.0,0
23.0,1.0,20.0,5.0,3401.0,2.0,24.0,1.0,1.0,0
58.0,4.0,24.0,1.0,3090.0,0.0,60.0,1.0,1.0,1
20.0,1.0,19.0,5.0,5240.0,2.0,12.0,1.0,6.0,0
46.0,1.0,19.0,1.0,52.0,0.0,48.0,1.0,1.0,1
62.0,6.0,21.0,3.0,3910.0,0.0,40.0,2.0,1.0,1
24.0,7.0,16.0,5.0,6230.0,13.0,40.0,1.0,1.0,1
44.0,3.0,22.0,1.0,2310.0,0.0,50.0,1.0,1.0,0
65.0,6.0,23.0,1.0,3261.0,1.0,25.0,2.0,1.0,0
31.0,3.0,23.0,1.0,3090.0,1.0,45.0,2.0,1.0,0
22.0,1.0,16.0,5.0,4020.0,2.0,20.0,1.0,8.0,0
41.0,1.0,21.0,5.0,4720.0,2.0,25.0,2.0,1.0,0
63.0,1.0,19.0,5.0,7855.0,13.0,40.0,2.0,2.0,0
58.0,5.0,1.0,1.0,5860.0,0.0,40.0,2.0,1.0,0
49.0,1.0,15.0,1.0,9130.0,0.0,40.0,1.0,1.0,1
70.0,1.0,16.0,1.0,3255.0,0.0,8.0,2.0,1.0,0
26.0,1.0,19.0,5.0,4522.0,0.0,32.0,2.0,1.0,0
30.0,1.0,20.0,1.0,3255.0,0.0,36.0,1.0,8.0,1
54.0,6.0,19.0,3.0,5120.0,0.0,68.0,2.0,1.0,0
22.0,1.0,19.0,5.0,4150.0,15.0,35.0,2.0,1.0,0
71.0,1.0,16.0,3.0,4621.0,11.0,20.0,2.0,1.0,0
23.0,2.0,20.0,1.0,3960.0,0.0,10.0,2.0,1.0,0
28.0,2.0,16.0,5.0,7800.0,0.0,40.0,2.0,8.0,0
49.0,1.0,19.0,1.0,9130.0,0.0,40.0,1.0,1.0,1
21.0,2.0,19.0,1.0,2050.0,15.0,30.0,1.0,2.0,0
32.0,1.0,18.0,1.0,4760.0,2.0,50.0,1.0,1.0,0
32.0,1.0,16.0,5.0,6260.0,13.0,40.0,1.0,1.0,0
35.0,5.0,16.0,5.0,9600.0,2.0,40.0,1.0,1.0,0
28.0,1.0,18.0,5.0,9620.0,13.0,35.0,1.0,9.0,0
20.0,1.0,18.0,5.0,4150.0,2.0,27.0,1.0,1.0,0
33.0,1.0,17.0,5.0,3602.0,17.0,40.0,2.0,2.0,0
37.0,1.0,16.0,1.0,6410.0,10.0,40.0,1.0,1.0,0
56.0,1.0,16.0,1.0,5740.0,0.0,30.0,2.0,1.0,0
23.0,1.0,18.0,5.0,5110.0,2.0,40.0,2.0,8.0,0
64.0,4.0,24.0,3.0,2205.0,0.0,20.0,1.0,1.0,1
34.0,1.0,19.0,1.0,4710.0,1.0,40.0,1.0,8.0,1
56.0,1.0,21.0,1.0,800.0,0.0,50.0,1.0,6.0,1
26.0,1.0,15.0,5.0,9620.0,13.0,16.0,2.0,2.0,0
18.0,1.0,14.0,5.0,4020.0,2.0,30.0,1.0,8.0,0
45.0,1.0,19.0,5.0,2640.0,0.0,40.0,2.0,1.0,0
18.0,2.0,16.0,5.0,5740.0,2.0,10.0,2.0,1.0,0
39.0,1.0,20.0,5.0,5110.0,2.0,40.0,2.0,1.0,1
38.0,8.0,17.0,1.0,4350.0,1.0,25.0,2.0,1.0,0
26.0,1.0,16.0,5.0,1240.0,2.0,40.0,2.0,1.0,0
58.0,4.0,18.0,3.0,220.0,0.0,40.0,2.0,1.0,0
36.0,3.0,21.0,1.0,2310.0,1.0,50.0,2.0,8.0,1
19.0,6.0,18.0,5.0,4251.0,2.0,4.0,1.0,1.0,0
55.0,2.0,21.0,1.0,800.0,0.0,40.0,1.0,1.0,1
21.0,1.0,19.0,5.0,9645.0,2.0,40.0,1.0,8.0,0
65.0,1.0,19.0,1.0,220.0,0.0,20.0,1.0,1.0,0
40.0,1.0,15.0,1.0,4200.0,1.0,40.0,1.0,1.0,1
59.0,1.0,19.0,1.0,10.0,1.0,40.0,1.0,1.0,1
28.0,1.0,16.0,1.0,9150.0,9.0,3.0,2.0,1.0,0
72.0,1.0,16.0,1.0,9130.0,0.0,40.0,1.0,1.0,0
44.0,3.0,19.0,1.0,800.0,10.0,40.0,2.0,1.0,0
23.0,1.0,19.0,5.0,51.0,0.0,23.0,1.0,1.0,0
55.0,5.0,19.0,1.0,5600.0,0.0,40.0,1.0,1.0,1
36.0,1.0,21.0,3.0,1360.0,0.0,40.0,2.0,1.0,1
23.0,2.0,20.0,5.0,4600.0,2.0,4.0,2.0,8.0,0
44.0,4.0,18.0,1.0,6442.0,0.0,40.0,1.0,9.0,0
38.0,2.0,19.0,1.0,2360.0,1.0,35.0,2.0,1.0,0
29.0,1.0,16.0,3.0,5600.0,0.0,30.0,2.0,1.0,0
48.0,1.0,21.0,5.0,120.0,0.0,40.0,2.0,1.0,1
41.0,7.0,21.0,5.0,4920.0,2.0,12.0,1.0,1.0,0
38.0,1.0,18.0,5.0,4720.0,2.0,38.0,1.0,1.0,0
37.0,1.0,19.0,1.0,4760.0,1.0,24.0,2.0,9.0,0
34.0,3.0,19.0,5.0,9620.0,0.0,40.0,1.0,1.0,0
54.0,3.0,19.0,1.0,2310.0,1.0,36.0,2.0,1.0,0
34.0,3.0,18.0,1.0,3801.0,9.0,50.0,1.0,8.0,1
35.0,1.0,21.0,5.0,7340.0,0.0,40.0,1.0,1.0,1
54.0,4.0,20.0,1.0,2100.0,1.0,40.0,2.0,1.0,0
64.0,1.0,19.0,1.0,440.0,0.0,50.0,1.0,1.0,1
31.0,1.0,20.0,1.0,4020.0,9.0,40.0,1.0,6.0,0
44.0,1.0,21.0,1.0,360.0,1.0,40.0,2.0,6.0,1
42.0,1.0,23.0,1.0,2100.0,1.0,40.0,2.0,1.0,1
60.0,1.0,16.0,1.0,10.0,0.0,50.0,1.0,1.0,1
32.0,1.0,15.0,5.0,4251.0,0.0,40.0,1.0,1.0,0
48.0,1.0,20.0,3.0,3255.0,0.0,40.0,2.0,1.0,1
34.0,1.0,21.0,1.0,5860.0,1.0,40.0,2.0,1.0,0
17.0,3.0,13.0,5.0,3960.0,2.0,10.0,1.0,1.0,0
43.0,1.0,16.0,5.0,4720.0,0.0,32.0,2.0,1.0,0
47.0,1.0,21.0,1.0,705.0,0.0,40.0,1.0,1.0,1
49.0,1.0,16.0,1.0,9620.0,0.0,40.0,2.0,1.0,0
44.0,7.0,22.0,1.0,10.0,0.0,65.0,2.0,1.0,1
26.0,4.0,21.0,5.0,3870.0,17.0,90.0,1.0,8.0,1
57.0,6.0,14.0,3.0,4220.0,0.0,40.0,1.0,1.0,1
20.0,1.0,16.0,5.0,4030.0,7.0,40.0,1.0,1.0,0
37.0,1.0,19.0,1.0,540.0,0.0,40.0,1.0,2.0,1
55.0,1.0,18.0,3.0,5240.0,0.0,12.0,2.0,1.0,0
20.0,1.0,17.0,5.0,7800.0,15.0,30.0,1.0,1.0,0
35.0,2.0,22.0,1.0,5120.0,3.0,25.0,2.0,1.0,0
40.0,1.0,21.0,1.0,3255.0,1.0,20.0,2.0,1.0,1
39.0,2.0,21.0,1.0,10.0,0.0,40.0,1.0,1.0,1
42.0,1.0,21.0,5.0,8030.0,2.0,40.0,1.0,1.0,0
20.0,1.0,18.0,5.0,4720.0,2.0,25.0,2.0,1.0,0
51.0,7.0,22.0,3.0,630.0,0.0,40.0,2.0,1.0,1
51.0,1.0,21.0,1.0,5000.0,1.0,40.0,2.0,1.0,1
21.0,3.0,18.0,5.0,8610.0,5.0,40.0,1.0,1.0,1
20.0,1.0,19.0,5.0,4720.0,10.0,30.0,2.0,1.0,0
19.0,1.0,18.0,5.0,4720.0,7.0,20.0,1.0,8.0,0
24.0,1.0,21.0,5.0,4720.0,0.0,30.0,2.0,1.0,0
40.0,4.0,23.0,1.0,230.0,0.0,40.0,2.0,1.0,1
43.0,1.0,14.0,3.0,6442.0,16.0,38.0,1.0,1.0,0
58.0,2.0,21.0,1.0,5740.0,0.0,24.0,2.0,1.0,0
41.0,1.0,18.0,1.0,5000.0,0.0,50.0,1.0,1.0,1
31.0,1.0,16.0,1.0,3602.0,0.0,20.0,2.0,1.0,0
37.0,1.0,20.0,1.0,2145.0,1.0,40.0,2.0,1.0,0
48.0,3.0,18.0,1.0,3870.0,0.0,40.0,1.0,1.0,1
29.0,1.0,21.0,1.0,340.0,0.0,55.0,2.0,1.0,0
60.0,2.0,23.0,1.0,3090.0,1.0,50.0,1.0,1.0,1
31.0,1.0,16.0,1.0,6005.0,0.0,48.0,1.0,8.0,0
34.0,1.0,16.0,1.0,205.0,0.0,40.0,1.0,1.0,1
31.0,1.0,19.0,5.0,4700.0,0.0,22.0,2.0,9.0,0
55.0,5.0,19.0,1.0,9040.0,1.0,45.0,1.0,1.0,1
24.0,1.0,20.0,5.0,9620.0,3.0,20.0,1.0,2.0,0
50.0,1.0,21.0,1.0,9030.0,0.0,50.0,1.0,1.0,1
19.0,1.0,16.0,5.0,4720.0,2.0,30.0,2.0,1.0,0
43.0,1.0,18.0,5.0,3930.0,13.0,40.0,1.0,1.0,1
35.0,1.0,21.0,1.0,3255.0,1.0,36.0,2.0,1.0,1
19.0,1.0,18.0,5.0,9640.0,2.0,25.0,1.0,1.0,0
22.0,1.0,18.0,5.0,4110.0,2.0,35.0,2.0,1.0,0
27.0,1.0,16.0,5.0,4810.0,0.0,40.0,2.0,1.0,1
23.0,5.0,16.0,5.0,9825.0,17.0,55.0,1.0,1.0,0
24.0,1.0,21.0,5.0,800.0,2.0,40.0,2.0,6.0,0
33.0,4.0,17.0,1.0,220.0,1.0,40.0,1.0,1.0,0
41.0,1.0,19.0,1.0,440.0,1.0,40.0,1.0,2.0,1
37.0,2.0,22.0,1.0,2012.0,0.0,42.0,2.0,9.0,0
64.0,2.0,19.0,1.0,5110.0,1.0,40.0,1.0,1.0,0
76.0,6.0,18.0,3.0,205.0,0.0,50.0,1.0,1.0,1
33.0,1.0,21.0,1.0,1860.0,0.0,40.0,2.0,1.0,1
36.0,1.0,19.0,4.0,4110.0,0.0,45.0,2.0,1.0,0
43.0,6.0,21.0,1.0,1108.0,1.0,40.0,1.0,1.0,0
57.0,3.0,21.0,3.0,735.0,0.0,16.0,1.0,1.0,0
54.0,7.0,19.0,1.0,7810.0,1.0,50.0,1.0,1.0,1
30.0,1.0,16.0,1.0,220.0,0.0,70.0,1.0,1.0,1
28.0,7.0,18.0,3.0,3630.0,2.0,18.0,2.0,1.0,0
32.0,2.0,18.0,1.0,5940.0,0.0,40.0,2.0,1.0,0
66.0,1.0,20.0,3.0,5240.0,0.0,32.0,1.0,1.0,0
43.0,1.0,20.0,1.0,6200.0,0.0,42.0,1.0,1.0,1
53.0,3.0,21.0,1.0,2015.0,0.0,40.0,1.0,8.0,1
20.0,1.0,16.0,5.0,5610.0,0.0,35.0,1.0,1.0,0
32.0,1.0,19.0,5.0,4760.0,17.0,25.0,2.0,1.0,0
31.0,1.0,22.0,5.0,51.0,13.0,40.0,2.0,1.0,1
50.0,1.0,20.0,1.0,9050.0,0.0,20.0,2.0,1.0,0
19.0,1.0,16.0,5.0,4850.0,17.0,22.0,2.0,8.0,0
30.0,6.0,13.0,5.0,220.0,0.0,30.0,1.0,1.0,0
43.0,3.0,22.0,5.0,5250.0,0.0,40.0,2.0,8.0,0
32.0,1.0,18.0,1.0,4700.0,0.0,40.0,2.0,1.0,0
58.0,1.0,19.0,1.0,9645.0,1.0,44.0,1.0,1.0,0
39.0,5.0,16.0,3.0,3870.0,5.0,48.0,1.0,2.0,1
59.0,1.0,19.0,1.0,6005.0,0.0,50.0,1.0,1.0,0
42.0,1.0,18.0,1.0,6230.0,1.0,45.0,1.0,1.0,1
24.0,1.0,20.0,5.0,9620.0,2.0,40.0,1.0,1.0,0
28.0,1.0,20.0,5.0,6200.0,0.0,40.0,1.0,1.0,1
57.0,1.0,16.0,1.0,9620.0,1.0,40.0,1.0,1.0,1
63.0,4.0,16.0,1.0,2545.0,0.0,32.0,2.0,1.0,0
67.0,1.0,19.0,1.0,5120.0,0.0,40.0,1.0,1.0,0
23.0,1.0,16.0,5.0,5610.0,2.0,40.0,1.0,1.0,0
